dataset,attack,n,rate,seed,mode,method,auroc,auprc,budget_pct,tp,fp,fn,tn,n_flagged,precision,recall,f1,fpr
sst2,scpn,6000,0.05,42,lora,PD_label_KL,0.8707081871345029,0.4337950694061083,5,125,175,175,5525,300,0.4166666666666667,0.4166666666666667,0.4166666666666667,0.03070175438596491
sst2,scpn,6000,0.05,42,lora,PD_label_KL,0.8707081871345029,0.4337950694061083,10,177,423,123,5277,600,0.295,0.59,0.3933333333333333,0.07421052631578948
sst2,scpn,6000,0.05,42,lora,PD_observed,0.7454362573099415,0.19252899852370314,1,26,34,274,5666,60,0.43333333333333335,0.08666666666666667,0.14444444444444443,0.0059649122807017545
sst2,scpn,6000,0.05,42,lora,PD_observed,0.7454362573099415,0.19252899852370314,3,56,124,244,5576,180,0.3111111111111111,0.18666666666666668,0.23333333333333334,0.02175438596491228
sst2,scpn,6000,0.05,42,lora,PD_observed,0.7454362573099415,0.19252899852370314,5,80,220,220,5480,300,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.03859649122807018
sst2,scpn,6000,0.05,42,lora,PD_observed,0.7454362573099415,0.19252899852370314,10,107,493,193,5207,600,0.17833333333333334,0.3566666666666667,0.23777777777777778,0.08649122807017544
sst2,scpn,6000,0.05,42,lora,PD_max_abs,0.7301087719298245,0.18351303089092041,1,24,36,276,5664,60,0.4,0.08,0.13333333333333333,0.00631578947368421
sst2,scpn,6000,0.05,42,lora,PD_max_abs,0.7301087719298245,0.18351303089092041,3,54,126,246,5574,180,0.3,0.18,0.225,0.022105263157894735
sst2,scpn,6000,0.05,42,lora,PD_max_abs,0.7301087719298245,0.18351303089092041,5,79,221,221,5479,300,0.2633333333333333,0.2633333333333333,0.2633333333333333,0.0387719298245614
sst2,scpn,6000,0.05,42,lora,PD_max_abs,0.7301087719298245,0.18351303089092041,10,104,496,196,5204,600,0.17333333333333334,0.3466666666666667,0.2311111111111111,0.08701754385964912
sst2,scpn,6000,0.05,42,lora,PD_positive_oracle,0.7791982456140351,0.19654730994272948,1,25,35,275,5665,60,0.4166666666666667,0.08333333333333333,0.1388888888888889,0.0061403508771929825
sst2,scpn,6000,0.05,42,lora,PD_positive_oracle,0.7791982456140351,0.19654730994272948,3,57,123,243,5577,180,0.31666666666666665,0.19,0.2375,0.02157894736842105
sst2,scpn,6000,0.05,42,lora,PD_positive_oracle,0.7791982456140351,0.19654730994272948,5,81,219,219,5481,300,0.27,0.27,0.27,0.038421052631578946
sst2,scpn,6000,0.05,42,lora,PD_positive_oracle,0.7791982456140351,0.19654730994272948,10,108,492,192,5208,600,0.18,0.36,0.24,0.0863157894736842
sst2,scpn,6000,0.05,42,lora,base_label_NLL,0.9179502923976608,0.4560089126192869,1,41,19,259,5681,60,0.6833333333333333,0.13666666666666666,0.22777777777777777,0.0033333333333333335
sst2,scpn,6000,0.05,42,lora,base_label_NLL,0.9179502923976608,0.4560089126192869,3,109,71,191,5629,180,0.6055555555555555,0.36333333333333334,0.45416666666666666,0.012456140350877193
sst2,scpn,6000,0.05,42,lora,base_label_NLL,0.9179502923976608,0.4560089126192869,5,157,143,143,5557,300,0.5233333333333333,0.5233333333333333,0.5233333333333333,0.025087719298245614
sst2,scpn,6000,0.05,42,lora,base_label_NLL,0.9179502923976608,0.4560089126192869,10,213,387,87,5313,600,0.355,0.71,0.47333333333333333,0.06789473684210526
sst2,scpn,6000,0.05,42,lora,adapted_label_NLL,0.8238356725146199,0.14390745087474807,1,8,52,292,5648,60,0.13333333333333333,0.02666666666666667,0.044444444444444446,0.009122807017543859
sst2,scpn,6000,0.05,42,lora,adapted_label_NLL,0.8238356725146199,0.14390745087474807,3,24,156,276,5544,180,0.13333333333333333,0.08,0.1,0.02736842105263158
sst2,scpn,6000,0.05,42,lora,adapted_label_NLL,0.8238356725146199,0.14390745087474807,5,44,256,256,5444,300,0.14666666666666667,0.14666666666666667,0.14666666666666667,0.04491228070175438
sst2,scpn,6000,0.05,42,lora,adapted_label_NLL,0.8238356725146199,0.14390745087474807,10,94,506,206,5194,600,0.15666666666666668,0.31333333333333335,0.2088888888888889,0.0887719298245614
sst2,scpn,6000,0.05,42,lora,ZScore_token,0.5271505847953216,0.08170544437605186,1,0,60,300,5640,60,0.0,0.0,0.0,0.010526315789473684
sst2,scpn,6000,0.05,42,lora,ZScore_token,0.5271505847953216,0.08170544437605186,3,0,180,300,5520,180,0.0,0.0,0.0,0.031578947368421054
sst2,scpn,6000,0.05,42,lora,ZScore_token,0.5271505847953216,0.08170544437605186,5,0,300,300,5400,300,0.0,0.0,0.0,0.05263157894736842
sst2,scpn,6000,0.05,42,lora,ZScore_token,0.5271505847953216,0.08170544437605186,10,45,555,255,5145,600,0.075,0.15,0.1,0.09736842105263158
sst2,scpn,6000,0.05,42,lora,ZScore_released_unigram,0.5410198830409356,0.07965862215532979,1,0,60,300,5640,60,0.0,0.0,0.0,0.010526315789473684
sst2,scpn,6000,0.05,42,lora,ZScore_released_unigram,0.5410198830409356,0.07965862215532979,3,0,180,300,5520,180,0.0,0.0,0.0,0.031578947368421054
sst2,scpn,6000,0.05,42,lora,ZScore_released_unigram,0.5410198830409356,0.07965862215532979,5,0,300,300,5400,300,0.0,0.0,0.0,0.05263157894736842
sst2,scpn,6000,0.05,42,lora,ZScore_released_unigram,0.5410198830409356,0.07965862215532979,10,0,600,300,5100,600,0.0,0.0,0.0,0.10526315789473684
sst2,scpn,6000,0.05,43,full,PD_KL,0.9180502923976608,0.4582871011736732,1,42,18,258,5682,60,0.7,0.14,0.23333333333333334,0.003157894736842105
sst2,scpn,6000,0.05,43,full,PD_KL,0.9180502923976608,0.4582871011736732,3,109,71,191,5629,180,0.6055555555555555,0.36333333333333334,0.45416666666666666,0.012456140350877193
sst2,scpn,6000,0.05,43,full,PD_KL,0.9180502923976608,0.4582871011736732,5,152,148,148,5552,300,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.025964912280701753
sst2,scpn,6000,0.05,43,full,PD_KL,0.9180502923976608,0.4582871011736732,10,208,392,92,5308,600,0.3466666666666667,0.6933333333333334,0.4622222222222222,0.0687719298245614
sst2,scpn,6000,0.05,43,full,PD_label_KL,0.917906432748538,0.45838785019833816,1,42,18,258,5682,60,0.7,0.14,0.23333333333333334,0.003157894736842105
sst2,scpn,6000,0.05,43,full,PD_label_KL,0.917906432748538,0.45838785019833816,3,109,71,191,5629,180,0.6055555555555555,0.36333333333333334,0.45416666666666666,0.012456140350877193
sst2,scpn,6000,0.05,43,full,PD_label_KL,0.917906432748538,0.45838785019833816,5,152,148,148,5552,300,0.5066666666666667,0.5066666666666667,0.5066666666666667,0.025964912280701753
sst2,scpn,6000,0.05,43,full,PD_label_KL,0.917906432748538,0.45838785019833816,10,208,392,92,5308,600,0.3466666666666667,0.6933333333333334,0.4622222222222222,0.0687719298245614
sst2,scpn,6000,0.05,43,full,PD_observed,0.7674058479532163,0.16636339480026233,1,14,46,286,5654,60,0.23333333333333334,0.04666666666666667,0.07777777777777778,0.008070175438596491
sst2,scpn,6000,0.05,43,full,PD_observed,0.7674058479532163,0.16636339480026233,3,45,135,255,5565,180,0.25,0.15,0.1875,0.02368421052631579
sst2,scpn,6000,0.05,43,full,PD_observed,0.7674058479532163,0.16636339480026233,5,73,227,227,5473,300,0.24333333333333335,0.24333333333333335,0.24333333333333335,0.03982456140350877
sst2,scpn,6000,0.05,43,full,PD_observed,0.7674058479532163,0.16636339480026233,10,118,482,182,5218,600,0.19666666666666666,0.3933333333333333,0.26222222222222225,0.08456140350877193
sst2,scpn,6000,0.05,43,full,PD_max_abs,0.7674023391812866,0.16636321366516985,1,14,46,286,5654,60,0.23333333333333334,0.04666666666666667,0.07777777777777778,0.008070175438596491
sst2,scpn,6000,0.05,43,full,PD_max_abs,0.7674023391812866,0.16636321366516985,3,45,135,255,5565,180,0.25,0.15,0.1875,0.02368421052631579
sst2,scpn,6000,0.05,43,full,PD_max_abs,0.7674023391812866,0.16636321366516985,5,73,227,227,5473,300,0.24333333333333335,0.24333333333333335,0.24333333333333335,0.03982456140350877
sst2,scpn,6000,0.05,43,full,PD_max_abs,0.7674023391812866,0.16636321366516985,10,118,482,182,5218,600,0.19666666666666666,0.3933333333333333,0.26222222222222225,0.08456140350877193
sst2,scpn,6000,0.05,43,full,PD_positive_oracle,0.8356497076023393,0.19683087901021673,1,15,45,285,5655,60,0.25,0.05,0.08333333333333333,0.007894736842105263
sst2,scpn,6000,0.05,43,full,PD_positive_oracle,0.8356497076023393,0.19683087901021673,3,51,129,249,5571,180,0.2833333333333333,0.17,0.2125,0.022631578947368423
sst2,scpn,6000,0.05,43,full,PD_positive_oracle,0.8356497076023393,0.19683087901021673,5,80,220,220,5480,300,0.26666666666666666,0.26666666666666666,0.26666666666666666,0.03859649122807018
sst2,scpn,6000,0.05,43,full,PD_positive_oracle,0.8356497076023393,0.19683087901021673,10,131,469,169,5231,600,0.21833333333333332,0.43666666666666665,0.2911111111111111,0.08228070175438597
sst2,scpn,6000,0.05,43,full,base_label_NLL,0.9172210526315789,0.4471551837235182,1,40,20,260,5680,60,0.6666666666666666,0.13333333333333333,0.2222222222222222,0.0035087719298245615
sst2,scpn,6000,0.05,43,full,base_label_NLL,0.9172210526315789,0.4471551837235182,3,109,71,191,5629,180,0.6055555555555555,0.36333333333333334,0.45416666666666666,0.012456140350877193
sst2,scpn,6000,0.05,43,full,base_label_NLL,0.9172210526315789,0.4471551837235182,5,154,146,146,5554,300,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.025614035087719297
sst2,scpn,6000,0.05,43,full,base_label_NLL,0.9172210526315789,0.4471551837235182,10,207,393,93,5307,600,0.345,0.69,0.46,0.06894736842105263
sst2,scpn,6000,0.05,43,full,adapted_label_NLL,0.6947730994152047,0.0808135646649657,1,3,57,297,5643,60,0.05,0.01,0.016666666666666666,0.01
sst2,scpn,6000,0.05,43,full,adapted_label_NLL,0.6947730994152047,0.0808135646649657,3,10,170,290,5530,180,0.05555555555555555,0.03333333333333333,0.041666666666666664,0.02982456140350877
sst2,scpn,6000,0.05,43,full,adapted_label_NLL,0.6947730994152047,0.0808135646649657,5,22,278,278,5422,300,0.07333333333333333,0.07333333333333333,0.07333333333333333,0.048771929824561404
sst2,scpn,6000,0.05,43,full,adapted_label_NLL,0.6947730994152047,0.0808135646649657,10,48,552,252,5148,600,0.08,0.16,0.10666666666666667,0.0968421052631579
sst2,scpn,6000,0.05,43,full,ZScore_token,0.415009649122807,0.04376487644663386,1,0,60,300,5640,60,0.0,0.0,0.0,0.010526315789473684
sst2,scpn,6000,0.05,43,full,ZScore_token,0.415009649122807,0.04376487644663386,3,0,180,300,5520,180,0.0,0.0,0.0,0.031578947368421054
sst2,scpn,6000,0.05,43,full,ZScore_token,0.415009649122807,0.04376487644663386,5,0,300,300,5400,300,0.0,0.0,0.0,0.05263157894736842
sst2,scpn,6000,0.05,43,full,ZScore_token,0.415009649122807,0.04376487644663386,10,0,600,300,5100,600,0.0,0.0,0.0,0.10526315789473684
sst2,scpn,6000,0.05,43,full,ZScore_released_unigram,0.5412807017543859,0.07970060146559983,1,0,60,300,5640,60,0.0,0.0,0.0,0.010526315789473684
sst2,scpn,6000,0.05,43,full,ZScore_released_unigram,0.5412807017543859,0.07970060146559983,3,0,180,300,5520,180,0.0,0.0,0.0,0.031578947368421054
sst2,scpn,6000,0.05,43,full,ZScore_released_unigram,0.5412807017543859,0.07970060146559983,5,0,300,300,5400,300,0.0,0.0,0.0,0.05263157894736842
sst2,scpn,6000,0.05,43,full,ZScore_released_unigram,0.5412807017543859,0.07970060146559983,10,0,600,300,5100,600,0.0,0.0,0.0,0.10526315789473684
sst2,scpn,6000,0.05,43,lora,PD_KL,0.8725824561403509,0.4372319333843319,1,47,13,253,5687,60,0.7833333333333333,0.15666666666666668,0.2611111111111111,0.0022807017543859647
sst2,scpn,6000,0.05,43,lora,PD_KL,0.8725824561403509,0.4372319333843319,3,102,78,198,5622,180,0.5666666666666667,0.34,0.425,0.01368421052631579
sst2,scpn,6000,0.05,43,lora,PD_KL,0.8725824561403509,0.4372319333843319,5,133,167,167,5533,300,0.44333333333333336,0.44333333333333336,0.44333333333333336,0.029298245614035087
sst2,scpn,6000,0.05,43,lora,PD_KL,0.8725824561403509,0.4372319333843319,10,172,428,128,5272,600,0.2866666666666667,0.5733333333333334,0.38222222222222224,0.07508771929824562
sst2,scpn,6000,0.05,43,lora,PD_label_KL,0.872238596491228,0.4373635993368992,1,47,13,253,5687,60,0.7833333333333333,0.15666666666666668,0.2611111111111111,0.0022807017543859647
sst2,scpn,6000,0.05,43,lora,PD_label_KL,0.872238596491228,0.4373635993368992,3,102,78,198,5622,180,0.5666666666666667,0.34,0.425,0.01368421052631579
sst2,scpn,6000,0.05,43,lora,PD_label_KL,0.872238596491228,0.4373635993368992,5,133,167,167,5533,300,0.44333333333333336,0.44333333333333336,0.44333333333333336,0.029298245614035087
sst2,scpn,6000,0.05,43,lora,PD_label_KL,0.872238596491228,0.4373635993368992,10,173,427,127,5273,600,0.28833333333333333,0.5766666666666667,0.3844444444444444,0.07491228070175439
sst2,scpn,6000,0.05,43,lora,PD_observed,0.7369479532163743,0.199422924523112,1,31,29,269,5671,60,0.5166666666666667,0.10333333333333333,0.17222222222222222,0.005087719298245614
sst2,scpn,6000,0.05,43,lora,PD_observed,0.7369479532163743,0.199422924523112,3,54,126,246,5574,180,0.3,0.18,0.225,0.022105263157894735
sst2,scpn,6000,0.05,43,lora,PD_observed,0.7369479532163743,0.199422924523112,5,77,223,223,5477,300,0.25666666666666665,0.25666666666666665,0.25666666666666665,0.03912280701754386
sst2,scpn,6000,0.05,43,lora,PD_observed,0.7369479532163743,0.199422924523112,10,104,496,196,5204,600,0.17333333333333334,0.3466666666666667,0.2311111111111111,0.08701754385964912
sst2,scpn,6000,0.05,43,lora,PD_max_abs,0.7192479532163744,0.19090596161554352,1,29,31,271,5669,60,0.48333333333333334,0.09666666666666666,0.16111111111111112,0.00543859649122807
sst2,scpn,6000,0.05,43,lora,PD_max_abs,0.7192479532163744,0.19090596161554352,3,52,128,248,5572,180,0.28888888888888886,0.17333333333333334,0.21666666666666667,0.02245614035087719
sst2,scpn,6000,0.05,43,lora,PD_max_abs,0.7192479532163744,0.19090596161554352,5,74,226,226,5474,300,0.24666666666666667,0.24666666666666667,0.24666666666666667,0.039649122807017545
sst2,scpn,6000,0.05,43,lora,PD_max_abs,0.7192479532163744,0.19090596161554352,10,101,499,199,5201,600,0.16833333333333333,0.33666666666666667,0.22444444444444445,0.08754385964912281
sst2,scpn,6000,0.05,43,lora,PD_positive_oracle,0.7774421052631579,0.2060036750693049,1,29,31,271,5669,60,0.48333333333333334,0.09666666666666666,0.16111111111111112,0.00543859649122807
sst2,scpn,6000,0.05,43,lora,PD_positive_oracle,0.7774421052631579,0.2060036750693049,3,54,126,246,5574,180,0.3,0.18,0.225,0.022105263157894735
sst2,scpn,6000,0.05,43,lora,PD_positive_oracle,0.7774421052631579,0.2060036750693049,5,78,222,222,5478,300,0.26,0.26,0.26,0.03894736842105263
sst2,scpn,6000,0.05,43,lora,PD_positive_oracle,0.7774421052631579,0.2060036750693049,10,106,494,194,5206,600,0.17666666666666667,0.35333333333333333,0.23555555555555555,0.08666666666666667
sst2,scpn,6000,0.05,43,lora,base_label_NLL,0.9172210526315789,0.4471551837235182,1,40,20,260,5680,60,0.6666666666666666,0.13333333333333333,0.2222222222222222,0.0035087719298245615
sst2,scpn,6000,0.05,43,lora,base_label_NLL,0.9172210526315789,0.4471551837235182,3,109,71,191,5629,180,0.6055555555555555,0.36333333333333334,0.45416666666666666,0.012456140350877193
sst2,scpn,6000,0.05,43,lora,base_label_NLL,0.9172210526315789,0.4471551837235182,5,154,146,146,5554,300,0.5133333333333333,0.5133333333333333,0.5133333333333333,0.025614035087719297
sst2,scpn,6000,0.05,43,lora,base_label_NLL,0.9172210526315789,0.4471551837235182,10,207,393,93,5307,600,0.345,0.69,0.46,0.06894736842105263
sst2,scpn,6000,0.05,43,lora,adapted_label_NLL,0.8241865497076023,0.14260668341952407,1,7,53,293,5647,60,0.11666666666666667,0.023333333333333334,0.03888888888888889,0.009298245614035089
sst2,scpn,6000,0.05,43,lora,adapted_label_NLL,0.8241865497076023,0.14260668341952407,3,25,155,275,5545,180,0.1388888888888889,0.08333333333333333,0.10416666666666667,0.027192982456140352
sst2,scpn,6000,0.05,43,lora,adapted_label_NLL,0.8241865497076023,0.14260668341952407,5,50,250,250,5450,300,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.043859649122807015
sst2,scpn,6000,0.05,43,lora,adapted_label_NLL,0.8241865497076023,0.14260668341952407,10,93,507,207,5193,600,0.155,0.31,0.20666666666666667,0.08894736842105264
sst2,scpn,6000,0.05,43,lora,ZScore_token,0.415009649122807,0.04376487644663386,1,0,60,300,5640,60,0.0,0.0,0.0,0.010526315789473684
sst2,scpn,6000,0.05,43,lora,ZScore_token,0.415009649122807,0.04376487644663386,3,0,180,300,5520,180,0.0,0.0,0.0,0.031578947368421054
sst2,scpn,6000,0.05,43,lora,ZScore_token,0.415009649122807,0.04376487644663386,5,0,300,300,5400,300,0.0,0.0,0.0,0.05263157894736842
sst2,scpn,6000,0.05,43,lora,ZScore_token,0.415009649122807,0.04376487644663386,10,0,600,300,5100,600,0.0,0.0,0.0,0.10526315789473684
sst2,scpn,6000,0.05,43,lora,ZScore_released_unigram,0.5412807017543859,0.07970060146559983,1,0,60,300,5640,60,0.0,0.0,0.0,0.010526315789473684
sst2,scpn,6000,0.05,43,lora,ZScore_released_unigram,0.5412807017543859,0.07970060146559983,3,0,180,300,5520,180,0.0,0.0,0.0,0.031578947368421054
sst2,scpn,6000,0.05,43,lora,ZScore_released_unigram,0.5412807017543859,0.07970060146559983,5,0,300,300,5400,300,0.0,0.0,0.0,0.05263157894736842
sst2,scpn,6000,0.05,43,lora,ZScore_released_unigram,0.5412807017543859,0.07970060146559983,10,0,600,300,5100,600,0.0,0.0,0.0,0.10526315789473684
sst2,scpn,6000,0.05,44,full,PD_KL,0.9282520467836257,0.487593455519305,1,43,17,257,5683,60,0.7166666666666667,0.14333333333333334,0.2388888888888889,0.0029824561403508773
sst2,scpn,6000,0.05,44,full,PD_KL,0.9282520467836257,0.487593455519305,3,114,66,186,5634,180,0.6333333333333333,0.38,0.475,0.011578947368421053
sst2,scpn,6000,0.05,44,full,PD_KL,0.9282520467836257,0.487593455519305,5,156,144,144,5556,300,0.52,0.52,0.52,0.02526315789473684
sst2,scpn,6000,0.05,44,full,PD_KL,0.9282520467836257,0.487593455519305,10,216,384,84,5316,600,0.36,0.72,0.48,0.06736842105263158
sst2,scpn,6000,0.05,44,full,PD_label_KL,0.9281725146198831,0.4875775640819658,1,43,17,257,5683,60,0.7166666666666667,0.14333333333333334,0.2388888888888889,0.0029824561403508773
sst2,scpn,6000,0.05,44,full,PD_label_KL,0.9281725146198831,0.4875775640819658,3,114,66,186,5634,180,0.6333333333333333,0.38,0.475,0.011578947368421053
sst2,scpn,6000,0.05,44,full,PD_label_KL,0.9281725146198831,0.4875775640819658,5,156,144,144,5556,300,0.52,0.52,0.52,0.02526315789473684
sst2,scpn,6000,0.05,44,full,PD_label_KL,0.9281725146198831,0.4875775640819658,10,216,384,84,5316,600,0.36,0.72,0.48,0.06736842105263158
sst2,scpn,6000,0.05,44,full,PD_observed,0.7719637426900586,0.1497640196360437,1,11,49,289,5651,60,0.18333333333333332,0.03666666666666667,0.06111111111111111,0.008596491228070175
sst2,scpn,6000,0.05,44,full,PD_observed,0.7719637426900586,0.1497640196360437,3,39,141,261,5559,180,0.21666666666666667,0.13,0.1625,0.024736842105263158
sst2,scpn,6000,0.05,44,full,PD_observed,0.7719637426900586,0.1497640196360437,5,65,235,235,5465,300,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.0412280701754386
sst2,scpn,6000,0.05,44,full,PD_observed,0.7719637426900586,0.1497640196360437,10,105,495,195,5205,600,0.175,0.35,0.23333333333333334,0.0868421052631579
sst2,scpn,6000,0.05,44,full,PD_max_abs,0.7719637426900586,0.1497640196360437,1,11,49,289,5651,60,0.18333333333333332,0.03666666666666667,0.06111111111111111,0.008596491228070175
sst2,scpn,6000,0.05,44,full,PD_max_abs,0.7719637426900586,0.1497640196360437,3,39,141,261,5559,180,0.21666666666666667,0.13,0.1625,0.024736842105263158
sst2,scpn,6000,0.05,44,full,PD_max_abs,0.7719637426900586,0.1497640196360437,5,65,235,235,5465,300,0.21666666666666667,0.21666666666666667,0.21666666666666667,0.0412280701754386
sst2,scpn,6000,0.05,44,full,PD_max_abs,0.7719637426900586,0.1497640196360437,10,105,495,195,5205,600,0.175,0.35,0.23333333333333334,0.0868421052631579
sst2,scpn,6000,0.05,44,full,PD_positive_oracle,0.8214865497076023,0.16703054618086052,1,12,48,288,5652,60,0.2,0.04,0.06666666666666667,0.008421052631578947
sst2,scpn,6000,0.05,44,full,PD_positive_oracle,0.8214865497076023,0.16703054618086052,3,44,136,256,5564,180,0.24444444444444444,0.14666666666666667,0.18333333333333332,0.023859649122807018
sst2,scpn,6000,0.05,44,full,PD_positive_oracle,0.8214865497076023,0.16703054618086052,5,68,232,232,5468,300,0.22666666666666666,0.22666666666666666,0.22666666666666666,0.04070175438596491
sst2,scpn,6000,0.05,44,full,PD_positive_oracle,0.8214865497076023,0.16703054618086052,10,113,487,187,5213,600,0.18833333333333332,0.37666666666666665,0.2511111111111111,0.08543859649122806
sst2,scpn,6000,0.05,44,full,base_label_NLL,0.9264538011695906,0.47093632921315404,1,40,20,260,5680,60,0.6666666666666666,0.13333333333333333,0.2222222222222222,0.0035087719298245615
sst2,scpn,6000,0.05,44,full,base_label_NLL,0.9264538011695906,0.47093632921315404,3,113,67,187,5633,180,0.6277777777777778,0.37666666666666665,0.4708333333333333,0.011754385964912281
sst2,scpn,6000,0.05,44,full,base_label_NLL,0.9264538011695906,0.47093632921315404,5,155,145,145,5555,300,0.5166666666666667,0.5166666666666667,0.5166666666666667,0.02543859649122807
sst2,scpn,6000,0.05,44,full,base_label_NLL,0.9264538011695906,0.47093632921315404,10,214,386,86,5314,600,0.3566666666666667,0.7133333333333334,0.47555555555555556,0.06771929824561404
sst2,scpn,6000,0.05,44,full,adapted_label_NLL,0.7057842105263157,0.08203778482144532,1,1,59,299,5641,60,0.016666666666666666,0.0033333333333333335,0.005555555555555556,0.010350877192982456
sst2,scpn,6000,0.05,44,full,adapted_label_NLL,0.7057842105263157,0.08203778482144532,3,11,169,289,5531,180,0.06111111111111111,0.03666666666666667,0.04583333333333333,0.029649122807017543
sst2,scpn,6000,0.05,44,full,adapted_label_NLL,0.7057842105263157,0.08203778482144532,5,20,280,280,5420,300,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.04912280701754386
sst2,scpn,6000,0.05,44,full,adapted_label_NLL,0.7057842105263157,0.08203778482144532,10,50,550,250,5150,600,0.08333333333333333,0.16666666666666666,0.1111111111111111,0.09649122807017543
sst2,scpn,6000,0.05,44,full,ZScore_token,0.4769391812865498,0.060684178384812715,1,0,60,300,5640,60,0.0,0.0,0.0,0.010526315789473684
sst2,scpn,6000,0.05,44,full,ZScore_token,0.4769391812865498,0.060684178384812715,3,0,180,300,5520,180,0.0,0.0,0.0,0.031578947368421054
sst2,scpn,6000,0.05,44,full,ZScore_token,0.4769391812865498,0.060684178384812715,5,0,300,300,5400,300,0.0,0.0,0.0,0.05263157894736842
sst2,scpn,6000,0.05,44,full,ZScore_token,0.4769391812865498,0.060684178384812715,10,0,600,300,5100,600,0.0,0.0,0.0,0.10526315789473684
sst2,scpn,6000,0.05,44,full,ZScore_released_unigram,0.5408771929824562,0.07985094490284801,1,0,60,300,5640,60,0.0,0.0,0.0,0.010526315789473684
sst2,scpn,6000,0.05,44,full,ZScore_released_unigram,0.5408771929824562,0.07985094490284801,3,0,180,300,5520,180,0.0,0.0,0.0,0.031578947368421054
sst2,scpn,6000,0.05,44,full,ZScore_released_unigram,0.5408771929824562,0.07985094490284801,5,0,300,300,5400,300,0.0,0.0,0.0,0.05263157894736842
sst2,scpn,6000,0.05,44,full,ZScore_released_unigram,0.5408771929824562,0.07985094490284801,10,0,600,300,5100,600,0.0,0.0,0.0,0.10526315789473684
sst2,scpn,6000,0.05,44,lora,PD_KL,0.8849426900584796,0.4994741270669146,1,52,8,248,5692,60,0.8666666666666667,0.17333333333333334,0.28888888888888886,0.0014035087719298245
sst2,scpn,6000,0.05,44,lora,PD_KL,0.8849426900584796,0.4994741270669146,3,119,61,181,5639,180,0.6611111111111111,0.39666666666666667,0.49583333333333335,0.010701754385964912
sst2,scpn,6000,0.05,44,lora,PD_KL,0.8849426900584796,0.4994741270669146,5,146,154,154,5546,300,0.4866666666666667,0.4866666666666667,0.4866666666666667,0.027017543859649124
sst2,scpn,6000,0.05,44,lora,PD_KL,0.8849426900584796,0.4994741270669146,10,188,412,112,5288,600,0.31333333333333335,0.6266666666666667,0.4177777777777778,0.07228070175438596
sst2,scpn,6000,0.05,44,lora,PD_label_KL,0.8837105263157896,0.49945637645035634,1,52,8,248,5692,60,0.8666666666666667,0.17333333333333334,0.28888888888888886,0.0014035087719298245
sst2,scpn,6000,0.05,44,lora,PD_label_KL,0.8837105263157896,0.49945637645035634,3,119,61,181,5639,180,0.6611111111111111,0.39666666666666667,0.49583333333333335,0.010701754385964912
sst2,scpn,6000,0.05,44,lora,PD_label_KL,0.8837105263157896,0.49945637645035634,5,146,154,154,5546,300,0.4866666666666667,0.4866666666666667,0.4866666666666667,0.027017543859649124
sst2,scpn,6000,0.05,44,lora,PD_label_KL,0.8837105263157896,0.49945637645035634,10,188,412,112,5288,600,0.31333333333333335,0.6266666666666667,0.4177777777777778,0.07228070175438596
sst2,scpn,6000,0.05,44,lora,PD_observed,0.783848538011696,0.2909845437607319,1,35,25,265,5675,60,0.5833333333333334,0.11666666666666667,0.19444444444444445,0.0043859649122807015
sst2,scpn,6000,0.05,44,lora,PD_observed,0.783848538011696,0.2909845437607319,3,77,103,223,5597,180,0.42777777777777776,0.25666666666666665,0.32083333333333336,0.01807017543859649
sst2,scpn,6000,0.05,44,lora,PD_observed,0.783848538011696,0.2909845437607319,5,103,197,197,5503,300,0.3433333333333333,0.3433333333333333,0.3433333333333333,0.03456140350877193
sst2,scpn,6000,0.05,44,lora,PD_observed,0.783848538011696,0.2909845437607319,10,138,462,162,5238,600,0.23,0.46,0.30666666666666664,0.08105263157894736
sst2,scpn,6000,0.05,44,lora,PD_max_abs,0.7642754385964912,0.2748515121393029,1,33,27,267,5673,60,0.55,0.11,0.18333333333333332,0.004736842105263158
sst2,scpn,6000,0.05,44,lora,PD_max_abs,0.7642754385964912,0.2748515121393029,3,73,107,227,5593,180,0.40555555555555556,0.24333333333333335,0.30416666666666664,0.018771929824561405
sst2,scpn,6000,0.05,44,lora,PD_max_abs,0.7642754385964912,0.2748515121393029,5,101,199,199,5501,300,0.33666666666666667,0.33666666666666667,0.33666666666666667,0.03491228070175439
sst2,scpn,6000,0.05,44,lora,PD_max_abs,0.7642754385964912,0.2748515121393029,10,134,466,166,5234,600,0.22333333333333333,0.44666666666666666,0.29777777777777775,0.08175438596491227
sst2,scpn,6000,0.05,44,lora,PD_positive_oracle,0.810827485380117,0.2910394181258648,1,35,25,265,5675,60,0.5833333333333334,0.11666666666666667,0.19444444444444445,0.0043859649122807015
sst2,scpn,6000,0.05,44,lora,PD_positive_oracle,0.810827485380117,0.2910394181258648,3,76,104,224,5596,180,0.4222222222222222,0.25333333333333335,0.31666666666666665,0.018245614035087718
